年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	2	9	18	42			0	2	0	7	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	20	15	0						8			50															3
2012	2	9	20	0			0	1	0	7	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	19	11	36			0	1	0	7	1	5	50	3	1	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	2	20	19	46			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	2	9	22	47			0	1	0	7	3	5	50	4	1	1	4	4	5	7	4	4	10	5	5	2	15	2
2012	2	21	15	24			0	0	0	8	1	5	50	4	1	1	5	4	5	7	1	1	1	4	5	2	13	3
2012	2	21	17	20						8			50															3
2012	2	21	19	15			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	2	5	2	20	2
2012	2	1	13	10						8			50															3
2012	2	21	21	40						8			40															3
2012	2	22	1	59						8			50															3
2012	2	22	6	20			0	1	0	8	1	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	2	18	13	9			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	22	7	43						8			50															3
2012	2	18	15	55	24.7976416	120.9515064	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	22	7	0	24.80363025	121.0060813				8			50															3
2012	2	22	8	51	24.8161395	120.9934274	0	1	0	8	1	5	50	15	20	4	5	4	5	7	4	4	10	5	5	2	1	2
2012	2	22	8	50	24.8218331	120.959303				8			50															3
2012	2	22	8	20	24.819359	120.9825494	0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	2	21	10	41	24.8120461	120.9560516	0	2	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	5	17	40						8			50															3
2012	2	22	10	30			0	1	0	8	1	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	5	12	50						8			50															3
2012	2	22	12	20						8			50															3
2012	2	6	11	50						8			50															3
2012	2	21	16	55						8			50															3
2012	2	22	14	50						8			50															3
2012	2	7	12	0						6			50															3
2012	2	11	12	30						8			50															3
2012	2	11	7	40						8			50															3
2012	2	11	10	0						8			50															3
2012	2	22	16	31						8			20															3
2012	2	22	20	30									50															3
2012	2	15	11	50			0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	21	19	45			0	2	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	2	15	14	5						8			40															3
2012	2	22	18	45						8			50															3
2012	2	15	17	15						8			50															3
2012	2	22	21	10			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	4	5	1	10	2
2012	2	8	7	45			0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	2	1	18	10			0	1	0	8	2	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	2	13	7	40			0	1	0	7	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	17	2
2012	2	13	8	32						8			50															3
2012	2	14	20	40			0	1	0	8	3	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	18	2
2012	2	15	17	10						8			40															3
2012	2	20	8	40			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	20	12	46			0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	14	2
2012	2	23	8	10						6			40															3
2012	2	16	17	59			0	2	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	2	5	1	16	2
2012	2	22	21	45			0	3	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	12	2
2012	2	23	10	27			0	1	0	7	1	5	50	14	12	1	5	4	5	7	4	4	1	4	4	1	8	2
2012	2	23	13	0						6			50															3
2012	2	23	0	29						8			40															3
2012	2	23	7	22						6			50															3
2012	2	19	17	52			0	1	0	8	3	5	50	3	9	1	5	4	5	6	4	4	5	4	5	2	16	2
2012	2	23	12	30			0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	3	4	5	2	12	2
2012	2	22	17	37						8			40															3
2012	2	22	17	28			0	1	0	8	1	5	50	4	4	1	5	4	5	7	2	1	5	2	5	2	13	2
2012	2	22	18	5			0	3	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	12	16	4						8			50															3
2012	2	11	16	6						8			50															3
2012	2	11	18	40						8			50															3
2012	2	11	13	16						8			50															3
2012	2	23	17	59						6			50															3
2012	2	23	15	44						8			50															3
2012	2	23	19	40						6																		3
2012	2	23	18	45	24.7995008	120.952277	0	1	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	12	2
2012	2	17	12	44	24.7947301	120.97915	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	23	18	15	29.857088	121.5551922	0	1	0	6	3	5	50	5	16	1	4	4	5	7	1	1	10	5	5	2	11	2
2012	2	16	7	8	24.813568	120.980666	0	1	0	7	1	5	50	3	2	1	4	4	5	7	3	3	10	5	5	2	16	2
2012	2	16	10	49	24.735572	120.912332				8			50															3
2012	2	16	9	0	24.78335135	120.9904968	0	1	0	7	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	21	11	44	24.8228691	120.9720984				8			50															3
2012	2	2	8	58	24.8009967	120.9870539				8			50															3
2012	2	8	8	50	24.8044016	120.9351547				8			50															3
2012	2	8	17	5	24.74272225	120.9058515				6			50															3
2012	2	4	11	59	24.79834225	120.9906022				8			50															3
2012	2	10	23	25	24.8118685	120.9755681				6			50															3
2012	2	12	13	33	24.804433	120.973299				8			50															3
2012	2	15	8	30	24.7910677	121.0049133				8			50															3
2012	2	16	11	56	24.814437	120.974408				8			50															3
2012	2	16	14	0	24.79311235	121.0115108				8			50															3
2012	2	21	7	1	24.8035651	120.964861				8			50															3
2012	2	23	5	50						6			50															3
2012	2	16	19	18			0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	5	5	2	13	2
2012	2	21	16	30			0	1	0	8	1	5	50	3	9	1	5	4	5	7	1	1	9	5	5	2	11	2
2012	2	24	6	35						6			50															3
2012	2	9	17	4			0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	1	5	1	18	2
2012	2	24	9	45						6			50															3
2012	2	24	7	0						6			50															3
2012	2	24	8	50						6			50															3
2012	2	24	9	10						6			50															3
2012	2	24	7	51						8			50															3
2012	2	24	9	19						6			50															3
2012	2	24	8	32						6			50															3
2012	2	24	8	39			0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	9	5	5	2	3	2
2012	2	24	9	42			0	2	0	6	1	5	50	14	9	1	4	4	5	7	4	4	10	5	5	2	13	2
2012	2	24	14	8	24.8049425	120.9723311				8			50															3
2012	2	24	15	25	24.795108	120.965828				8			50															3
2012	2	19	17	40	24.8235233	120.9787074				8			50															3
2012	2	20	12	23	24.8195799	120.9669803				8			50															3
2012	2	20	16	20	24.7913881	121.004318				8			50															3
2012	2	23	16	19	24.7873656	121.0096554				6			50															3
2012	2	12	0	17	24.8132194	120.9777493	0	1	0	8	3	5	50	3	2	1	5	4	5	6	4	4	5	4	5	1	16	2
2012	2	24	17	50	24.807872	120.932879	0	1	0	7	1	5	50	3	1	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	2	24	16	40	24.779399	120.936084	0	3	0	8	1	5	50	3	2	1	5	4	5	7	4	4	5	5	5	2	10	2
2012	2	22	20	0	24.809106	120.979373	0	0	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	3
2012	2	24	22	25	24.8034141	120.980288				8			50															3
2012	2	24	20	57						8			50															3
2012	2	18	18	26						8			50															3
2012	2	8	7	10			0	2	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	24	16	20						8			50															3
2012	2	24	17	47						8			50															3
2012	2	24	20	17						8			50															3
2012	2	25	10	47			0	1	0	7	1	5	50	3	1	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	2	14	18	37						8			40															3
2012	2	20	18	48	23.907561	106.625776				8			50															3
2012	2	25	8	30	24.4235318	120.6435228	0	1	0	6	1	5	50	4	18	1	4	4	5	7	2	1	10	5	5	2	3	2
2012	2	25	13	43	24.8173271	120.9640372				6			40															3
2012	2	25	14	17	24.77205715	120.9525508				8			40															3
2012	2	19	19	1	24.77677305	120.9665263	0	3	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	3	2
2012	2	25	16	6	24.81750115	120.9710579				6			50															3
2012	2	4	2	40	24.8310973	121.016442				8			50															3
2012	2	23	17	0	24.813322	120.973564	0	1	0	6	1	5	40	3	2	1	4	4	5	7	4	4	10	5	5	2	14	2
2012	2	23	22	10	24.7818596	121.0211214				8			50															3
2012	2	17	21	16	24.7834131	121.022672				8			50															3
2012	2	14	16	10						8			50															3
2012	2	25	19	8			0	1	0	6	3	5	50	14	9	4	4	4	5	7	4	4	10	5	5	2	17	2
2012	2	13	6	25			0	2	0	8	2	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	2	25	20	30	24.798633	120.997243				6			50															3
2012	2	19	5	45	24.805355	120.960843				6			50															3
2012	2	17	10	47	24.79311235	121.0115108				8			50															3
2012	2	24	17	20	24.803404	120.9713779				8			50															3
2012	2	17	18	5	24.8256414	120.9566902	0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	5	5	1	12	2
2012	2	14	20	20	24.73173365	121.0352853				8			50															3
2012	2	15	9	35	24.803257	120.980842	0	1	0	8	1	5	40	3	1	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	2	15	7	10	24.7986567	121.0134011				6			50															3
2012	2	18	12	45	24.8147535	121.0282891				8			50															3
2012	2	26	4	14	24.805904	120.956835				6			50															3
2012	2	25	14	30	24.80139	120.9770515	0	1	0	6	1	5	50	3	1	1	4	4	5	7	2	1	10	5	5	2	16	2
2012	2	25	20	25			0	2	0	6	3	5	50	4	1	1	4	4	5	7	3	1	10	5	5	2	16	2
2012	2	18	13	30						8			50															3
2012	2	25	15	36						6			50															3
2012	2	25	17	51						8			40															3
2012	2	18	18	28			0	3	0	6	3	5	50	3	1	1	4	4	5	7	4	4	10	5	5	2	9	2
2012	2	25	17	18						8			50															3
2012	2	19	12	35						8			50															3
2012	2	26	10	30						6			50															3
2012	2	19	14	30						8			50															3
2012	2	24	21	56			0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	18	2
2012	2	25	6	18						6			90															3
2012	2	26	13	30									50															3
2012	2	26	14	55						6			40															3
2012	2	26	11	0						6			50															3
2012	2	11	20	15	29.857088	121.5551922				8			50															3
2012	2	18	6	42	24.812933	120.9658931				8			50															3
2012	2	18	17	40	29.830744	106.442542				8			50															3
2012	2	17	8	3	24.8185572	120.9951081	0	1	0	8	1	5	50	4	18	1	5	4	5	7	2	1	10	5	5	2	2	2
2012	2	17	10	30	24.808338	120.955793				8			50															3
2012	2	18	9	39	24.8053603	120.9942696				8			50															3
2012	2	19	21	14	24.7971868	120.9635806	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	20	13	17	24.815259	120.985625				8			50															3
2012	2	20	16	50	24.799303	120.991878	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	18	2
2012	2	19	18	50						8			50															3
2012	2	25	15	34						8			50															3
2012	2	20	6	25						8			50															3
2012	2	20	18	30						8			50															3
2012	2	21	20	25			0	2	0	8	3	5	50	3	2	1	5	4	5	7	3	1	1	4	4	2	2	2
2012	2	21	15	35						8			40															3
2012	2	18	9	30						8			40															3
2012	2	22	13	0						8			50															3
2012	2	22	10	30						8			50															3
2012	2	22	7	50			0	1	0	4	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	27	1	28						6			50															3
2012	2	8	18	34			0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	5	5	5	1	16	2
2012	2	26	19	3						8			50															3
2012	2	26	22	35						8			50															3
2012	2	7	19	49			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	14	8	12						8			50															3
2012	2	13	18	13						8			50															3
2012	2	20	19	21						8			50															3
2012	2	14	10	3						8			50															3
2012	2	22	11	33						8			50															3
2012	2	13	13	11	24.8029524	120.9795543	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	25	19	30	24.791429	120.968817				6			40															3
2012	2	25	17	45	24.75131335	120.9069154	0	1	0	7	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	2	25	22	48	24.8031779	120.980421				8			50															3
2012	2	26	19	35	24.8086514	120.9735688				8			50															3
2012	2	27	10	15	24.7964808	120.9524293				8			50															3
2012	2	24	17	43	24.800688	120.9409727	0	2	0	7	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	1	16	2
2012	2	27	12	29	24.8066764	120.9774607	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	17	2
2012	2	21	5	17	24.8034591	120.9550289	0	2	0	8	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	1	16	2
2012	2	27	9	55	24.8256414	120.9566902	0	1	0	7	1	5	40	14	8	1	4	4	5	7	4	4	1	4	1	2	16	2
2012	2	27	15	41	24.80083835	120.9665193				8			50															3
2012	2	27	16	20	24.8356092	120.9235789				8			50															3
2012	2	27	15	1	24.8027121	120.964918				6			50															3
2012	2	27	14	57	24.849766	120.9270231				6			40															3
2012	2	27	18	40	24.8059311	120.964229				8			40															3
2012	2	27	18	11	24.8055397	120.9770756	0	3	0	8	3	5	50	4	2	1	5	4	5	7	2	1	10	4	5	2	13	2
2012	2	27	19	43	24.805872	120.960605	0	1	0	7	3	5	50	4	2	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	28	0	35	24.800866	120.96669	0	2	0	7	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	16	2
2012	2	16	17	38	24.81238965	120.9813895				8			50															3
2012	2	16	19	30	24.78906635	121.0046317				8			50															3
2012	2	17	12	40	24.7956041	121.005228				8			50															3
2012	2	17	14	50	24.78922	120.974797				8			50															3
2012	2	21	11	40	24.8090471	120.96045				8			50															3
2012	2	21	13	20	24.34623015	120.6264257	0	1	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	2	21	17	45	24.815387	120.992358				8			50															3
2012	2	27	14	43	24.8070724	120.9570239				8			50															3
2012	2	28	4	53	24.7966551	120.984278	0	0	0	6	1	5	50	14	9	1	4	4	5	7	4	4	10	5	5	1	17	3
2012	2	27	18	30	24.80603045	120.9766782	0	2	0	7	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	28	9	23						6			50															3
2012	2	25	8	40						6			50															3
2012	2	28	1	52			1	0	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	4	5	2	16	1
2012	2	28	9	42			0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	5	4	5	1	13	2
2012	2	28	11	4						6			50															3
2012	2	28	12	5						6			40															3
2012	2	26	3	2						6			50															3
2012	2	27	16	5			0	1	0	7	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	18	2
2012	2	11	10	35						8			50															3
2012	2	21	13	6						8			50															3
2012	2	27	4	45						6			50															3
2012	2	27	17	48						6			50															3
2012	2	27	15	39																								3
2012	2	24	7	38						6			50															3
2012	2	28	14	9						6			50															3
2012	2	27	18	34									50															3
2012	2	27	20	40	24.8150922	120.9852896				8			50															3
2012	2	28	14	50	24.799689	120.9515893	0	1	0	6	1	5	50	3	2	1	4	4	5	7	1	1	10	5	5	2	17	2
2012	2	28	10	30	24.804682	120.966796				6			50															3
2012	2	28	13	48	36.667672	119.159806				6			50															3
2012	2	28	8	0	24.8137323	120.9674304				6			50															3
2012	2	28	11	10	24.8145218	120.9769905	0	1	0	6	1	5	50	4	18	1	4	4	5	7	2	1	10	5	5	2	3	2
2012	2	28	18	35	24.81576	120.9581				6			40															3
2012	2	27	0	45	24.81938	120.978735				8			40															3
2012	2	27	19	55	24.80149085	121.1709575				8			50															3
2012	2	28	17	35	24.81244	120.954717				8			50															3
2012	2	28	5	50	24.8256414	120.9566902	0	1	0	6	3	5	50	3	1	1	4	4	5	7	1	1	10	5	5	2	16	2
2012	2	28	19	10	24.8019621	120.983299				6			50															3
2012	2	28	18	53	24.8009351	120.9698904				6			50															3
2012	2	28	16	13						8			40															3
2012	2	23	15	38						6			50															3
2012	2	23	16	15						6			50															3
2012	2	27	16	57			0	2	0	7	1	5	50	14	9	1	4	4	5	7	4	4	4	5	5	2	16	2
2012	2	28	22	38			0	2	0	7	3	5	40	14	9	1	4	4	5	7	4	4	5	5	5	1	16	2
2012	2	22	15	56						8			50															3
2012	2	22	5	42						6			50															3
2012	2	23	8	39						8			50															3
2012	2	28	19	10						6			50															3
2012	2	29	8	40			0	1	0	7	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	16	2
2012	2	29	9	8			0	1	0	8	1	2	90	14	9	1	4	4	5	7	4	4	1	4	5	1	10	2
2012	2	29	8	32			0	1	0	8	1	5	50	5	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	2	29	11	41			0	1	0	8	1	5	50	4	1	1	5	4	5	7	3	1	5	5	5	2	16	2
2012	2	29	8	50						8			50															3
2012	2	29	6	52			0	1	0	8	1	5	50	4	2	1	5	4	5	6	2	1	10	5	5	2	16	2
2012	2	29	12	8						8			50															3
2012	2	29	15	30			0	1	0	8	1	5	50	14	13	1	5	4	5	7	4	4	10	5	5	2	14	2
2012	2	22	9	25						8			50															3
2012	2	22	8	0						8			50															3
2012	2	22	10	6						8			50															3
2012	2	29	16	50						8			50															3
2012	2	29	18	30						8			50															3
2012	2	29	19	30	24.8132194	120.9777493				8			50															3
2012	2	26	10	5	24.80172645	120.9978075				6			50															3
2012	2	26	12	57	24.8416315	120.9336119				6			50															3
2012	2	27	19	15	24.8102001	120.958683				8			50															3
2012	2	27	22	0	24.8036849	120.9917121				8			50															3
2012	2	29	14	15	24.7824531	120.933262	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	10	2
2012	2	29	20	44	24.84574635	121.2236621	0	2	0	8	3	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	18	2
2012	2	28	19	5	24.79311235	121.0115108				6			50															3
2012	2	28	17	11	24.803891	120.966886				8			50															3
2012	2	29	19	18	24.803349	120.962528				8			50															3
2012	2	28	23	30	24.8042903	120.9752282	0	1	0	7	3	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	25	21	15	24.8142165	120.9640903				6			50															3
2012	2	27	13	30	24.7920811	120.941822				8			50															3
2012	2	29	18	26			0	1	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	4	5	2	16	2
2012	2	27	9	59			0	1	0	8	1	5	50	4	1	1	5	4	5	6	2	1	10	5	5	2	10	2
2012	2	27	16	14						8			50															3
2012	2	18	11	6						8			40															3
2012	2	18	13	4						8			50															3
2012	2	11	21	17						8			50															3
2012	2	23	19	20						8			50															3
2012	2	12	15	8			0	1	0	8	1	5	50	4	1	1	5	4	5	6	4	4	10	5	5	2	13	2
2012	2	18	10	50						8			50															3
2012	2	24	12	49						8			40															3
2012	2	22	11	20						8			50															3
2012	2	29	7	49						8			50															3
2012	2	24	21	32			0	2	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	25	0	27			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	12	2
2012	2	25	4	50			0	1	0	6	3	5	40	11	9	1	4	4	5	1	4	4	5	5	5	1	13	2
2012	2	25	15	0						6			50															3
2012	2	29	18	13			0	1	0	8	3	3	50	14	9	1	5	4	5	7	4	4	5	2	5	1	12	2
2012	2	25	16	50						8			50															3
2012	2	18	14	5						8			50															3
2012	2	19	13	30						8			50															3
2012	2	29	12	50						8			50															3
2012	2	29	14	38						8			40															3
2012	2	29	16	15						8			50															3
2012	2	24	10	41						6			50															3
2012	2	24	9	10						6			50															3
2012	2	19	18	20						8			40															3
2012	2	19	18	50			0	2	0	8	3	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	24	18	10						8			50															3
2012	2	23	8	40						8			50															3
2012	2	25	21	19						6			40															3
2012	2	25	6	10						6			40															3
2012	2	29	8	23						8			50															3
2012	2	24	17	49						8			50															3
2012	2	29	9	10			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	17	2
2012	2	25	22	43						6			50															3
2012	2	25	19	10						6			50															3
2012	2	27	17	3						8			50															3
2012	2	27	15	20						6			50															3
2012	2	29	10	45						8			50															3
2012	2	29	18	19						8			50															3
2012	2	10	17	51			0	1	0	6	3	5	40	14	9	1	4	4	5	7	4	4	9	5	5	1	13	2
2012	2	29	15	39	24.791532	121.004107				8			50															3
2012	2	29	17	12	24.7932831	121.001211	0	1	0	8	2	5	50	7	9	1	5	4	5	7	4	4	7	2	5	2	12	2
2012	2	26	23	11	24.804283	120.974684	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	13	8	55	24.7975087	120.9855883	0	2	0	8	1	5	50	14	9	1	5	4	5	6	4	4	5	5	5	1	16	2
2012	2	27	21	2	24.80947035	120.9552676				8			50															3
2012	2	29	7	13	24.7964808	120.9524293	0	1	0	8	1	5	50	3	2	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	29	22	22	24.7815604	121.0225342				8			50															3
2012	2	2	19	15	24.7967817	120.9997716				8			50															3
2012	2	29	14	18			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	2	29	10	27			0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	2	24	19	20						8			50															3
2012	2	10	18	22			0	2	0	6	3	5	50	3	1	1	4	4	5	7	4	4	10	5	5	2	3	2
2012	2	25	2	12						6			50															3
2012	2	13	0	46						6			50															3
2012	2	26	23	5	24.7900761	121.006264	0	0	0	8	3	5	50	4	1	1	5	4	5	7	4	4	1	4	5	2	16	3
2012	2	14	2	25	27.038013	118.334361	0	2	0	7	3	5	50	5	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	2	28	12	56	24.794147	121.010303				6			50															3
2012	2	26	13	0	24.8142981	120.977721	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	4	5	1	12	2
2012	2	29	8	0	24.8029524	120.9795543	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	2	28	14	13	24.7916481	120.95441				8			50															3
2012	2	25	19	32	24.77526785	120.9180607	0	2	0	6	3	5	60	14	8	1	4	4	5	7	4	4	1	4	4	2	16	2
2012	2	29	7	56	24.8037208	120.9254023	0	1	0	8	1	5	50	11	9	1	5	4	5	1	4	4	9	5	5	1	11	2
2012	2	12	18	42	24.8039599	120.9707306				8			50															3
2012	2	2	8	47	39.6423599	116.654115				8			40															3
2012	2	29	2	9	24.8176705	120.9933049	0	1	0	7	3	5	50	14	8	1	5	4	5	7	4	4	1	4	4	1	26	2
2012	3	1	7	7	24.8171611	120.970202				8			50															3
2012	3	1	9	8	24.849766	120.9270231				8			50															3
2012	3	1	11	38	24.8179101	120.9746821				8			50															3
2012	3	1	14	17	24.8142165	120.9640903				8			50															3
2012	3	1	6	40	24.81462735	120.9857367	0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	3	1	15	50			0	1	0	8	1	5	50	15	9	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	1	16	25			0	1	0	8	1	5	50	8	9	1	5	4	5	7	4	4	2	4	5	2	12	2
2012	3	1	15	10						8			50															3
2012	3	1	18	25						8			50															3
2012	3	1	19	5						8			50															3
2012	3	1	18	39			0	3	0	8	3	2	90	14	7	1	5	4	5	7	4	4	1	4	5	1	13	2
2012	3	1	6	1	24.81522855	120.9882336				8			50															3
2012	3	1	21	1	24.7910677	121.0049133	0	2	0	8	3	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	3	1	22	40	24.782637	120.9546454	0	2	0	8	3	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	3	2	0	13	24.80295845	120.9981187	0	1	0	8	3	5	50	3	1	1	5	4	5	7	1	1	1	4	1	2	16	2
2012	3	2	7	52	24.7924614	121.0067013				8			50															3
2012	3	2	7	30	31.3512963	120.9811634				8			70															3
2012	3	2	8	41	24.796942	120.969321	0	2	0	7	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	3	2	9	0	23.7906725	121.0173356	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	1	12	2
2012	3	2	7	5	24.8047718	120.9556443				8			50															3
2012	3	2	16	40	24.8018053	120.9829618	0	1	0	8	1	5	50	3	2	1	5	4	5	7	4	4	10	5	5	1	12	2
2012	3	2	15	12	24.791954	121.0150914				8			50															3
2012	3	2	17	17	24.814775	120.9756118				8			50															3
2012	3	2	17	36	24.8029524	120.9795543	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	2	18	41	24.7813346	121.0239894				8			50															3
2012	3	1	16	50	24.81228045	120.9754056	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	3	2	3	13	24.816571	120.958932				8			40															3
2012	3	2	19	15	24.8147153	120.9796905				8			50															3
2012	3	2	22	59	24.794892	120.965672	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	17	2
2012	3	3	1	32	24.8161395	120.9934274	0	1	0	8	3	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	23	2
2012	3	2	18	12	24.843846	120.9391903				8			40															3
2012	3	2	17	30	24.7764191	121.0219647				8			50															3
2012	3	3	12	11	24.81550455	120.990411				8			50															3
